T,Open,High,Low,Close,Volume BTC,Volume USD,BV,C,H,L,O,V,P
2014-05-01,448.34,464.42,448.0,459.32,14.51,6631.16,0.53551293,0.02549899,0.0255,0.02350012,0.02350013,21.87711944,0.0
2014-05-02,459.32,459.32,446.49,455.16,7.08,3197.9,0.76911322,0.02355106,0.0255,0.02355011,0.02400051,31.96585097,0.0
2014-05-03,455.16,455.16,432.43,441.04,8.5,3757.03,1.37046204,0.02365,0.02499997,0.02355105,0.02355106,57.33048176,0.0
2014-05-04,441.04,445.4,431.17,442.0,1.77,771.45,1.2468716,0.02350001,0.02475,0.02350001,0.02365,52.08943719,0.0
2014-05-05,442.0,442.0,429.18,429.18,5.66,2449.0,5.63358747,0.023510200000000002,0.0255,0.02350001,0.02350001,229.71775118,0.0
2014-05-06,429.18,439.69,422.19,431.87,5.75,2476.72,0.35411291,0.0249,0.0249,0.02351013,0.02351013,14.75377439,0.0
2014-05-07,431.87,452.74,431.61,441.89,20.36,9150.11,1.13836222,0.02400004,0.0249,0.02400002,0.02489999,47.05597909,0.0
2014-05-08,441.89,452.0,441.81,448.26,5.79,2576.95,1.95241091,0.024,0.0244,0.0238001,0.02404999,81.30926732,0.0
2014-05-09,448.26,459.22,441.81,450.63,4.04,1824.59,1.67828539,0.02380002,0.0242,0.0236,0.024,70.4134723,0.0
2014-05-10,450.63,458.0,446.1,454.99,5.53,2478.88,0.78318942,0.0239,0.02419998,0.02380002,0.02380002,32.60521748,0.0
2014-05-11,454.99,454.99,432.88,441.5,11.53,5065.61,1.40974599,0.0236,0.0242,0.02300001,0.02381003,59.29260357,0.0
2014-05-12,441.5,445.22,432.21,440.82,7.19,3143.93,1.47822709,0.02365,0.02419949,0.02333,0.0237,61.65977764,0.0
2014-05-13,440.82,444.76,436.45,440.78,4.51,1975.68,2.37098132,0.0236,0.0247,0.02340005,0.02365,99.47526766,0.0
2014-05-14,440.78,445.52,440.78,445.52,0.8711,384.93,0.63344521,0.02404195,0.02404195,0.02340006,0.0236,26.92776692,0.0
2014-05-15,445.52,449.59,440.89,449.59,3.02,1333.65,1.80280453,0.023415000000000002,0.0244,0.023415000000000002,0.02342024,76.47237003,0.0
2014-05-16,449.59,453.83,447.1,453.83,5.59,2517.49,1.81005108,0.02220006,0.0244,0.02200003,0.02341502,79.26697842,0.0
2014-05-17,453.83,453.83,446.2,453.83,0.2061,92.92,1.25824962,0.0233,0.0243,0.0225,0.0225,53.03969367,0.0
2014-05-18,453.83,453.83,445.56,445.56,2.58,1151.52,1.83575267,0.0227,0.02379999,0.02100001,0.0232,80.80728677,0.0
2014-05-19,445.56,445.56,445.56,445.56,0.0,0.0,1.0579223999999998,0.02250002,0.02339,0.02100005,0.0226,46.8967683,0.0
2014-05-20,445.56,498.84,445.56,493.43,25.28,11926.23,4.10530547,0.0225,0.0235,0.022000000000000002,0.02250002,180.19586438,0.0
